7c2b5fa7fefd29566bacc3fc14de73d35d64da6c,4294,845
7c2b5fa7fefd29566bacc3fc14de73d35d64da6c,4498,707
a46adbea1faf34cf3ecbad37886b33fb01fd8c63,2781,262
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,626,898
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,574,886
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,466,823
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,333,876
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,528,710
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,615,791
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,810,798
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,1079,984
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,995,1322
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,829,1514
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,703,1588
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,1000,1500
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,1407,1294
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,1515,1315
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,1588,1585
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,1803,1182
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,1843,1087
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,1610,1020
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,2911,1254
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,2926,1198
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,2991,1281
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,3216,1263
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,3274,1203
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,3041,998
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,2991,940
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,3501,1194
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,3404,1400
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,3356,1412
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,3683,1293
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,3789,1267
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,3696,1557
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,3015,1702
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,3420,2110
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,3627,1876
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,4052,1829
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,4108,1685
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,4274,1672
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,4496,1670
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,4532,1564
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,4483,1519
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,4969,1468
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,5016,1742
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,5011,1714
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,4877,1733
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,4704,1796
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,4627,1845
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,4584,2455
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,4646,2517
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,4365,2486
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,2586,1913
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,5488,3287
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,5342,2911
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,503,564
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,225,583
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,217,520
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,327,602
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,193,357
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,25,420
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,34,403
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,663,1128
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,1518,1205
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,3844,1498
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,3670,1987
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,2675,2174
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,4473,2443
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,5277,2903
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,5285,2925
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,1142,939
e67a5464acd5bcec0c6b84d0a99961a66981a2ea,1015,1527
ed7848685e2b1323b7a7442ad2373e7f64c16caa,1518,2076
045498edab1c4c373cb7eff56cdc4f57ab75e772,2219,14
045498edab1c4c373cb7eff56cdc4f57ab75e772,2083,55
045498edab1c4c373cb7eff56cdc4f57ab75e772,2284,400
045498edab1c4c373cb7eff56cdc4f57ab75e772,2180,400
045498edab1c4c373cb7eff56cdc4f57ab75e772,2092,251
045498edab1c4c373cb7eff56cdc4f57ab75e772,2060,129
5e64d752f7fea35fdb0758a04941a19d7b8ffbd1,1469,1261
5e64d752f7fea35fdb0758a04941a19d7b8ffbd1,2209,2799
5e64d752f7fea35fdb0758a04941a19d7b8ffbd1,1411,3042
5e64d752f7fea35fdb0758a04941a19d7b8ffbd1,1872,2963
5e64d752f7fea35fdb0758a04941a19d7b8ffbd1,2027,3115
5e64d752f7fea35fdb0758a04941a19d7b8ffbd1,1831,2928
5e64d752f7fea35fdb0758a04941a19d7b8ffbd1,1789,3068
5e64d752f7fea35fdb0758a04941a19d7b8ffbd1,1732,3125
5e64d752f7fea35fdb0758a04941a19d7b8ffbd1,1916,3216
5e64d752f7fea35fdb0758a04941a19d7b8ffbd1,1634,3166
5e64d752f7fea35fdb0758a04941a19d7b8ffbd1,1681,3144
5e64d752f7fea35fdb0758a04941a19d7b8ffbd1,1587,3252
